id,user_id,stress_prediction_id,weekly_summary_id,period_type,insight_text,created_at
13239,151,13586,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-03-27 19:41:00
13240,151,13587,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + Low Mood.,2026-03-28 22:12:00
13241,151,13588,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,2026-03-29 20:25:00
13242,151,13589,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-03-30 22:35:00
13243,151,13590,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-03-31 21:29:00
13244,152,13591,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-01-02 01:15:00
13245,152,13592,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Screen Time.,2026-01-02 22:37:00
13246,152,13593,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-01-03 19:28:00
13247,152,13594,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-01-04 19:46:00
13248,152,13595,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Health Issue.,2026-01-06 00:53:00
13249,152,13596,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-01-06 20:15:00
13250,152,13597,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Physical Activity.,2026-01-07 23:43:00
13251,152,13598,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Screen Time.,2026-01-09 00:41:00
13252,152,13599,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time.,2026-01-09 23:45:00
13253,152,13600,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-01-11 01:39:00
13254,152,13601,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-01-11 23:50:00
13255,152,13602,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Low Physical Activity.,2026-01-12 21:49:00
13256,152,13603,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-01-14 00:48:00
13257,152,13604,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue.,2026-01-14 18:53:00
13258,152,13605,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time.,2026-01-16 00:38:00
13259,152,13606,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + Low Mood.,2026-01-16 20:04:00
13260,152,13607,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Screen Time.,2026-01-17 22:23:00
13261,152,13608,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-01-19 00:32:00
13262,152,13609,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time.,2026-01-19 21:47:00
13263,152,13610,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-01-20 19:11:00
13264,152,13611,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + Low Mood.,2026-01-21 20:32:00
13265,152,13612,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit + Low Physical Activity.,2026-01-22 22:34:00
13266,152,13613,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-01-23 19:11:00
13267,152,13614,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Screen Time.,2026-01-24 19:31:00
13268,152,13615,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-01-25 21:22:00
13269,152,13616,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-01-26 22:42:00
13270,152,13617,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time + Health Issue.,2026-01-28 00:19:00
13271,152,13618,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-01-28 18:56:00
13272,152,13619,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Screen Time.,2026-01-29 21:41:00
13273,152,13620,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,2026-01-31 00:40:00
13274,152,13621,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-01-31 23:14:00
13275,152,13622,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-02-01 23:14:00
13276,152,13623,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-02-03 01:02:00
13277,152,13624,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-02-03 19:33:00
13278,152,13625,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-02-04 21:30:00
13279,152,13626,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-02-05 19:43:00
13280,152,13627,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-02-06 22:56:00
13281,152,13628,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-08 00:24:00
13282,152,13629,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time + Low Physical Activity.,2026-02-09 00:13:00
13283,152,13630,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time.,2026-02-09 21:05:00
13284,152,13631,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Sleep Deficit.,2026-02-10 21:32:00
13285,152,13632,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-11 23:04:00
13286,152,13633,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-02-12 19:09:00
13287,152,13634,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-02-13 23:31:00
13288,152,13635,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-02-14 23:52:00
13289,152,13636,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-15 23:28:00
13290,152,13637,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time + Low Physical Activity.,2026-02-16 20:29:00
13291,152,13638,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Health Issue.,2026-02-17 21:48:00
13292,152,13639,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time.,2026-02-18 22:33:00
13293,152,13640,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-19 21:55:00
13294,152,13641,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-02-20 22:54:00
13295,152,13642,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-02-22 00:41:00
13296,152,13643,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time.,2026-02-23 01:09:00
13297,152,13644,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time + Low Physical Activity.,2026-02-23 21:54:00
13298,152,13645,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + High Screen Time.,2026-02-24 18:50:00
13299,152,13646,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-02-25 19:41:00
13300,152,13647,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-02-26 21:28:00
13301,152,13648,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Health Issue.,2026-02-28 00:08:00
13302,152,13649,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-02-28 19:54:00
13303,152,13650,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-03-01 21:51:00
13304,152,13651,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-03-02 22:06:00
13305,152,13652,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Health Issue + Low Physical Activity.,2026-03-03 22:08:00
13306,152,13653,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-03-05 01:40:00
13307,152,13654,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-03-05 20:32:00
13308,152,13655,,daily,"Stress score hari ini rendah. Pola tidur, mood, dan tekanan akademik relatif stabil.",2026-03-06 22:24:00
13309,152,13656,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time.,2026-03-07 22:39:00
13310,152,13657,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Screen Time.,2026-03-08 22:43:00
13311,152,13658,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-03-09 20:58:00
13312,152,13659,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-03-10 23:34:00
13313,152,13660,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit + High Screen Time.,2026-03-12 00:43:00
13314,152,13661,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-03-12 22:29:00
13315,152,13662,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Financial Worry.,2026-03-13 20:14:00
13316,152,13663,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Screen Time.,2026-03-14 20:53:00
13317,152,13664,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-03-15 21:59:00
13318,152,13665,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + Low Mood.,2026-03-16 19:39:00
13319,152,13666,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-03-17 21:14:00
13320,152,13667,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-03-18 18:45:00
13321,152,13668,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-03-19 20:41:00
13322,152,13669,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time.,2026-03-20 22:22:00
13323,152,13670,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time.,2026-03-21 23:55:00
13324,152,13671,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,2026-03-22 22:39:00
13325,152,13672,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time.,2026-03-24 01:02:00
13326,152,13673,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-03-24 20:40:00
13327,152,13674,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-03-25 23:18:00
13328,152,13675,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-03-26 21:46:00
13329,152,13676,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-03-27 20:21:00
13330,152,13677,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-03-28 20:26:00
13331,152,13678,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-03-29 21:00:00
13332,152,13679,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + High Screen Time.,2026-03-30 19:13:00
13333,152,13680,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-04-01 00:14:00
13334,153,13681,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-01-01 21:31:00
13335,153,13682,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-01-03 00:46:00
13336,153,13683,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-01-03 20:27:00
13337,153,13684,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,2026-01-05 00:40:00
13338,153,13685,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,2026-01-05 18:44:00
13339,153,13686,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-01-06 21:25:00
13340,153,13687,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-01-08 00:28:00
13341,153,13688,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-01-08 19:27:00
13342,153,13689,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-01-09 18:57:00
13343,153,13690,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-01-10 21:15:00
13344,153,13691,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-01-11 19:57:00
13345,153,13692,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-01-13 00:45:00
13346,153,13693,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-01-13 20:28:00
13347,153,13694,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,2026-01-15 00:04:00
13348,153,13695,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-01-15 23:05:00
13349,153,13696,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-01-16 20:13:00
13350,153,13697,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,2026-01-17 20:11:00
13351,153,13698,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + Low Mood.,2026-01-19 01:08:00
13352,153,13699,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-01-19 22:32:00
13353,153,13700,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Health Issue.,2026-01-20 20:56:00
13354,153,13701,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-01-21 20:54:00
13355,153,13702,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-01-22 21:31:00
13356,153,13703,,daily,"Stress score hari ini rendah. Pola tidur, mood, dan tekanan akademik relatif stabil.",2026-01-23 22:58:00
13357,153,13704,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Screen Time.,2026-01-24 20:04:00
13358,153,13705,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-01-25 19:18:00
13359,153,13706,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Health Issue.,2026-01-26 22:37:00
13360,153,13707,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-01-27 22:43:00
13361,153,13708,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time.,2026-01-28 23:08:00
13362,153,13709,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-01-30 00:22:00
13363,153,13710,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + Low Mood.,2026-01-31 00:11:00
13364,153,13711,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Screen Time.,2026-01-31 23:21:00
13365,153,13712,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-01 22:26:00
13366,153,13713,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-02-03 00:14:00
13367,153,13714,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-02-03 19:39:00
13368,153,13715,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-02-05 00:48:00
13369,153,13716,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-02-05 20:38:00
13370,153,13717,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-07 00:00:00
13371,153,13718,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-02-07 18:47:00
13372,153,13719,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Screen Time.,2026-02-08 18:58:00
13373,153,13720,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-09 23:52:00
13374,153,13721,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + Low Mood.,2026-02-10 23:32:00
13375,153,13722,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-11 23:32:00
13376,153,13723,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-02-12 22:37:00
13377,153,13724,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Physical Activity.,2026-02-13 20:02:00
13378,153,13725,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-02-14 19:13:00
13379,153,13726,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Health Issue.,2026-02-15 18:59:00
13380,153,13727,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-02-16 20:08:00
13381,153,13728,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-17 19:49:00
13382,153,13729,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-18 22:26:00
13383,153,13730,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit.,2026-02-20 00:30:00
13384,153,13731,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-21 00:52:00
13385,153,13732,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-21 21:32:00
13386,153,13733,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-02-22 21:25:00
13387,153,13734,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,2026-02-23 21:39:00
13388,153,13735,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-24 23:10:00
13389,153,13736,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-02-25 23:28:00
13390,153,13737,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-26 20:31:00
13391,153,13738,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-02-27 19:54:00
13392,153,13739,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,2026-03-01 00:16:00
13393,153,13740,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-03-01 19:30:00
13394,153,13741,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-03-02 23:39:00
13395,153,13742,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,2026-03-03 23:31:00
13396,153,13743,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-03-04 20:44:00
13397,153,13744,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-03-05 20:06:00
13398,153,13745,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-03-06 21:04:00
13399,153,13746,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-03-07 20:13:00
13400,153,13747,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-03-08 22:14:00
13401,153,13748,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,2026-03-09 22:50:00
13402,153,13749,,daily,Stress score hari ini tinggi karena faktor dominan: Low Mood + Sleep Deficit.,2026-03-10 21:19:00
13403,153,13750,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-03-12 00:19:00
13404,153,13751,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + Low Mood.,2026-03-12 21:55:00
13405,153,13752,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-03-13 22:32:00
13406,153,13753,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-03-14 22:29:00
13407,153,13754,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + Low Mood.,2026-03-15 19:33:00
13408,153,13755,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-03-16 21:31:00
13409,153,13756,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + Low Mood.,2026-03-17 23:41:00
13410,153,13757,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Screen Time.,2026-03-18 19:46:00
13411,153,13758,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Sleep Deficit.,2026-03-19 22:59:00
13412,153,13759,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Screen Time.,2026-03-20 19:02:00
13413,153,13760,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-03-21 18:42:00
13414,153,13761,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,2026-03-23 00:38:00
13415,153,13762,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-03-24 00:15:00
13416,153,13763,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-03-24 21:52:00
13417,153,13764,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-03-25 18:48:00
13418,153,13765,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-03-27 00:25:00
13419,153,13766,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Sleep Deficit.,2026-03-27 20:32:00
13420,153,13767,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-03-28 23:32:00
13421,153,13768,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue.,2026-03-30 01:12:00
13422,153,13769,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,2026-03-30 19:28:00
13423,153,13770,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-03-31 23:14:00
13424,154,13771,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-01-02 01:11:00
13425,154,13772,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + Low Mood.,2026-01-02 21:20:00
13426,154,13773,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit.,2026-01-03 21:16:00
13427,154,13774,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-01-05 00:44:00
13428,154,13775,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-01-05 22:04:00
13429,154,13777,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit.,2026-01-07 20:42:00
13430,154,13778,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-01-08 19:07:00
13431,154,13779,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-01-09 18:55:00
13432,154,13780,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit.,2026-01-10 20:52:00
13433,154,13781,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-01-11 22:07:00
13434,154,13782,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit.,2026-01-12 22:22:00
13435,154,13783,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-01-13 23:13:00
13436,154,13784,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue.,2026-01-14 23:49:00
13437,154,13785,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-01-15 19:51:00
13438,154,13786,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-01-16 20:13:00
13439,154,13787,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-01-17 22:07:00
13440,154,13788,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time.,2026-01-18 18:30:00
13441,154,13789,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Sleep Deficit.,2026-01-19 21:55:00
13442,154,13790,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Sleep Deficit.,2026-01-21 00:06:00
13443,154,13791,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-01-21 20:05:00
13444,154,13792,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-01-22 22:21:00
13445,154,13793,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-01-23 21:57:00
13446,154,13794,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-01-24 20:40:00
13447,154,13795,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-01-25 21:03:00
13448,154,13796,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + Low Mood.,2026-01-26 21:27:00
13449,154,13797,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-01-28 00:41:00
13450,154,13798,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,2026-01-28 23:27:00
13451,154,13799,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-01-29 19:14:00
13452,154,13800,,daily,Stress score hari ini tinggi karena faktor dominan: High Fatigue + Sleep Deficit.,2026-01-30 23:39:00
13453,154,13801,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-01-31 21:44:00
