sleep_hours,physical_activity_minutes,study_hours,screen_time_hours,assignment_load,deadline_pressure,fatigue_level,mood_score,social_media_ratio,study_screen_balance,academic_pressure_index,recovery_index,digital_pressure_index,stress_level
5.16,0.0,6.73,6.51,9.0,10.0,6.0,3.0,0.425499231885484,0.8961384820239682,9.5,2.2114285714285713,9.28,High
7.27,10.0,6.39,9.27,9.0,10.0,8.0,3.0,0.4207119740646481,0.6222005842259006,9.5,2.4233333333333333,13.17,High
5.42,0.0,4.05,5.93,9.0,10.0,8.0,4.0,0.6897133219747532,0.5844155844155844,9.5,2.408888888888889,10.02,High
6.59,43.0,4.52,7.17,9.0,10.0,8.0,4.0,0.5704323569636774,0.5532435740514076,9.5,2.9288888888888893,11.26,High
8.04,43.0,5.06,9.71,7.0,10.0,6.0,3.0,0.1719876415888787,0.4724556489262371,8.5,3.4457142857142853,11.38,High
3.05,64.0,7.42,4.55,10.0,10.0,10.0,3.0,0.9999999997802198,1.336936936936937,10.0,0.8318181818181816,9.1,High
6.79,7.0,5.83,8.31,7.0,8.0,9.0,3.0,0.5270758122109415,0.6262083780880773,7.5,2.037,12.690000000000001,High
8.16,0.0,1.67,5.79,10.0,9.0,6.0,2.0,0.6701208979844351,0.2459499263622975,9.5,2.3314285714285714,9.67,High
6.51,3.0,7.82,7.72,8.0,10.0,8.0,3.0,0.16839378236160707,0.8967889908256882,9.0,2.17,9.02,High
7.29,10.0,5.76,11.42,8.0,10.0,9.0,1.0000000000000004,0.2329246934997439,0.463768115942029,9.0,0.7289999999999996,14.08,High
7.79,4.0,4.76,8.07,9.0,10.0,6.0,3.0,0.15737298634976793,0.5248070562293274,9.5,3.3385714285714285,9.34,High
7.51,0.0,5.26,7.88,7.0,8.0,7.0,1.0000000000000004,0.5812182740379165,0.5923423423423424,7.5,0.9387500000000002,12.46,High
6.26,57.0,7.85,7.64,8.0,10.0,7.0,4.0,0.15183246071311096,0.9085648148148147,9.0,3.13,8.799999999999999,High
5.59,5.0,6.94,6.52,8.0,9.0,8.0,3.0,0.41717791404644516,0.922872340425532,8.5,1.8633333333333333,9.24,High
5.31,8.000000000000004,6.42,5.77,6.0,10.0,5.0,3.0,0.36915077983203626,0.948301329394387,8.0,2.655,7.8999999999999995,High
4.83,34.0,2.15,6.33,10.0,7.0,7.0,5.0,0.23854660343782833,0.2933151432469304,8.5,3.01875,7.84,High
6.03,20.0,5.52,12.78,10.0,8.0,10.0,3.0,0.3536776212555808,0.4005805515239477,9.0,1.6445454545454545,17.299999999999997,High
6.42,27.0,2.95,7.21,9.0,10.0,8.0,3.0,0.45353675444472447,0.35931790499390986,9.5,2.1399999999999997,10.48,High
5.09,47.0,5.14,7.1,10.0,10.0,9.0,4.0,0.22535211264431662,0.6345679012345679,10.0,2.036,8.7,High
5.35,19.0,6.48,8.13,10.0,8.0,7.0,4.0,0.2988929888931251,0.7097480832420592,9.0,2.675,10.56,High
4.37,27.0,6.55,4.66,7.0,7.0,9.0,2.0,0.6781115878373151,1.157243816254417,7.0,0.8740000000000001,7.82,High
5.71,9.0,8.33,8.76,8.0,9.0,9.0,3.0,0.14726027395579222,0.8534836065573771,8.5,1.713,10.05,High
4.73,15.0,4.12,7.57,8.0,7.0,8.0,2.0,0.5244385732464414,0.4807467911318553,7.5,1.051111111111111,11.540000000000001,High
5.57,8.000000000000004,3.04,6.95,8.0,7.0,8.0,5.0,0.25611510787681796,0.3823899371069182,7.5,3.094444444444445,8.73,High
6.49,0.0,8.38,7.94,7.0,10.0,6.0,3.0,0.3602015112896471,0.9373601789709172,8.5,2.781428571428571,10.8,High
5.56,57.0,3.4,7.48,8.0,10.0,8.0,2.0,0.3997326202674154,0.40094339622641506,9.0,1.235555555555556,10.47,High
6.91,26.0,3.22,9.24,8.0,9.0,6.0,3.0,0.413419913375171,0.314453125,8.5,2.961428571428571,13.06,High
5.83,0.0,5.41,6.69,6.0,10.0,8.0,2.0,0.6307922271104943,0.7035110533159947,8.0,1.295555555555556,10.91,High
5.93,6.0,4.91,6.79,9.0,9.0,10.0,2.0,0.18556701028194889,0.6302952503209243,9.0,1.0781818181818181,8.05,High
5.98,3.0,7.64,8.9,9.0,9.0,10.0,5.0,0.43820224714177497,0.7717171717171717,9.0,2.7181818181818183,12.8,High
5.78,75.0,9.26,9.28,7.0,7.0,8.0,1.0000000000000004,0.4127155171969057,0.9007782101167315,7.0,0.6422222222222222,13.11,High
4.96,10.0,5.7,5.28,9.0,9.0,8.0,3.0,0.4526515150657857,0.9076433121019108,9.0,1.6533333333333338,7.67,High
5.07,13.0,2.2300000000000004,5.89,7.0,9.0,8.0,5.0,0.7096774192343501,0.3236574746008709,8.0,2.8166666666666673,10.07,High
5.53,25.0,5.02,8.33,9.0,8.0,9.0,2.0,0.20768307320435975,0.5380493033226151,8.5,1.1059999999999994,10.06,High
6.23,43.0,2.3199999999999994,8.95,5.0,8.0,9.0,5.0,0.15865921785936765,0.23316582914572864,6.5,3.115,10.37,High
6.86,46.0,6.37,8.21,7.0,10.0,7.0,3.0,0.27161997560638,0.6916395222584147,8.5,2.5725000000000002,10.440000000000001,High
5.2,14.0,5.66,8.67,10.0,9.0,8.0,2.0,0.3933102652372191,0.5853154084798345,9.5,1.155555555555556,12.08,High
4.48,40.0,3.08,8.69,10.0,8.0,7.0,2.0,0.2336018411698962,0.31785345717234265,9.0,1.12,10.719999999999999,High
6.61,4.0,4.13,9.56,7.0,9.0,9.0,1.0000000000000004,0.3587866108411311,0.3910984848484848,8.0,0.6609999999999996,12.99,High
6.46,24.0,8.07,9.93,9.0,9.0,7.0,3.0,0.2547834843650772,0.7383348581884721,9.0,2.4225,12.459999999999999,High
4.96,40.0,6.38,7.66,6.0,8.0,9.0,6.0,0.47258485633517167,0.7367205542725173,7.0,2.976,11.280000000000001,High
5.96,22.0,5.55,7.82,7.0,7.0,9.0,3.0,0.5025575446927676,0.629251700680272,7.0,1.7879999999999994,11.75,High
4.62,34.0,3.28,6.45,6.0,7.0,7.0,4.0,0.5100775193007632,0.4402684563758389,6.5,2.31,9.74,High
5.43,20.0,6.1,7.65,9.0,10.0,8.0,3.0,0.2640522875471827,0.7052023121387283,9.5,1.8099999999999996,9.67,High
5.68,20.0,3.83,9.38,8.0,9.0,10.0,5.0,0.13113006395190507,0.36897880539499034,8.5,2.5818181818181816,10.610000000000001,High
5.98,33.0,5.63,6.99,10.0,9.0,8.0,1.0000000000000004,0.3748211730508124,0.704630788485607,9.5,0.6644444444444444,9.61,High
6.23,25.0,5.67,8.87,10.0,9.0,7.0,2.0,0.16234498307076156,0.574468085106383,9.5,1.5575,10.309999999999999,High
5.51,0.0,5.03,6.01,10.0,6.0,8.0,3.0,0.49417637262992076,0.7175463623395151,8.0,1.836666666666667,8.98,High
5.34,18.0,3.44,8.88,9.0,10.0,10.0,1.0000000000000004,0.39189189184775985,0.3481781376518218,9.5,0.48545454545454536,12.360000000000001,High
6.97,5.0,5.96,12.47,10.0,10.0,8.0,2.0,0.16038492380429953,0.4424647364513734,10.0,1.5488888888888885,14.47,High
4.66,6.0,6.14,9.42,9.0,6.0,10.0,4.0,0.08492569001221595,0.5892514395393473,7.5,1.6945454545454548,10.22,High
2.98,55.0,9.38,5.53,9.0,8.0,7.0,4.0,0.6401446653453626,1.436447166921899,8.5,1.4899999999999998,9.07,High
5.93,32.0,4.35,6.78,10.0,10.0,8.0,3.0,0.5176991149678909,0.5591259640102827,10.0,1.9766666666666666,10.29,High
5.75,28.0,3.73,7.5,8.0,7.0,6.0,2.0,0.1679999999776,0.4388235294117647,7.5,1.6428571428571428,8.76,High
7.11,34.0,3.81,8.52,9.0,10.0,10.0,2.0,0.40258215957716176,0.40021008403361347,9.5,1.292727272727273,11.95,High
5.5,26.0,5.85,7.86,7.0,10.0,9.0,3.0,0.3307888040291617,0.6602708803611738,8.5,1.65,10.46,High
4.36,41.0,3.11,8.16,5.0,8.0,9.0,2.0,0.5024509803305819,0.3395196506550218,6.5,0.8719999999999999,12.26,High
5.9,0.0,5.24,4.89,10.0,10.0,8.0,1.0000000000000004,0.5439672800523585,0.8896434634974534,10.0,0.6555555555555559,7.55,High
7.65,8.000000000000004,2.3199999999999994,9.17,7.0,9.0,8.0,1.0000000000000004,0.3816793892713545,0.22812192723697144,8.0,0.8500000000000001,12.67,High
6.82,5.0,7.84,9.18,7.0,7.0,8.0,1.0000000000000004,0.18518518516501248,0.7701375245579568,7.0,0.7577777777777781,10.879999999999999,High
5.41,50.0,3.41,6.05,7.0,9.0,8.0,4.0,0.5305785123089953,0.4836879432624114,8.0,2.4044444444444446,9.26,High
5.75,8.000000000000004,6.61,9.02,6.0,7.0,8.0,3.0,0.25720620839720554,0.659680638722555,6.5,1.916666666666667,11.34,High
6.44,29.0,6.95,9.64,10.0,7.0,9.0,4.0,0.23755186719527469,0.6531954887218044,8.5,2.576,11.93,High
4.46,36.0,7.07,8.16,9.0,7.0,9.0,5.0,0.3272058823128424,0.7718340611353712,8.0,2.23,10.83,High
5.54,41.0,1.9699999999999998,6.02,10.0,5.0,8.0,1.0000000000000004,0.25913621258153885,0.28062678062678065,7.5,0.6155555555555559,7.58,High
5.0,24.0,7.48,9.79,7.0,8.0,9.0,1.0000000000000004,0.24412665983206064,0.6932344763670066,7.5,0.5,12.18,High
6.18,46.0,6.14,6.09,9.0,10.0,7.0,4.0,0.6666666665571975,0.8660084626234132,9.5,3.09,10.149999999999999,High
5.88,7.0,4.16,7.26,9.0,10.0,6.0,2.0,0.5798898070826598,0.5036319612590799,9.5,1.6799999999999993,11.469999999999999,High
5.48,0.0,1.92,6.9,10.0,9.0,9.0,3.0,0.7405797100375971,0.24303797468354427,9.5,1.6440000000000001,12.010000000000002,High
5.33,28.0,3.06,9.25,10.0,8.0,8.0,3.0,0.265945945917195,0.29853658536585365,9.0,1.7766666666666668,11.71,High
6.29,16.0,4.55,4.38,9.0,10.0,7.0,3.0,0.7694063925184004,0.845724907063197,9.5,2.35875,7.75,High
6.17,62.0,7.06,8.66,9.0,10.0,9.0,2.0,0.19284064662900224,0.7308488612836438,9.5,1.2339999999999995,10.33,High
6.4,41.0,4.98,8.71,8.0,10.0,7.0,2.0,0.18828932259606318,0.5128733264675592,9.0,1.6,10.350000000000001,High
4.71,47.0,5.02,7.81,10.0,7.0,7.0,5.0,0.3265044813922529,0.5698070374574348,8.5,2.94375,10.36,High
5.52,29.0,6.33,8.06,9.0,10.0,5.0,5.0,0.44540942922513527,0.6986754966887417,9.5,4.6,11.65,High
6.23,25.0,6.46,9.48,10.0,9.0,8.0,1.0000000000000004,0.15400843880231974,0.616412213740458,9.5,0.6922222222222221,10.940000000000001,High
6.44,9.0,6.06,7.43,8.0,10.0,6.0,2.0,0.5693135934630803,0.7188612099644128,9.0,1.8399999999999994,11.66,High
6.94,51.0,4.0,8.62,10.0,10.0,8.0,4.0,0.28654292340063314,0.4158004158004158,10.0,3.0844444444444448,11.09,High
6.18,41.0,5.06,10.73,8.0,9.0,10.0,2.0,0.36253494870805825,0.4313725490196078,8.5,1.1236363636363635,14.620000000000001,High
4.82,18.0,5.56,7.06,9.0,10.0,7.0,2.0,0.43342776197826804,0.6898263027295286,9.5,1.2050000000000005,10.12,High
5.15,31.0,6.96,6.25,6.0,6.0,9.0,3.0,0.29919999995212804,0.96,6.0,1.545,8.120000000000001,High
5.46,0.0,3.5,9.37,8.0,9.0,8.0,3.0,0.32550693699834504,0.3375120540019287,8.5,1.8199999999999994,12.419999999999998,High
4.75,1.0,8.02,7.36,10.0,9.0,8.0,3.0,0.3505434782132414,0.9593301435406699,9.5,1.583333333333333,9.940000000000001,High
6.7,13.0,6.6,5.66,9.0,9.0,7.0,2.0,0.4522968197080748,0.990990990990991,9.0,1.6750000000000003,8.22,High
7.94,39.0,5.0,8.79,6.0,8.0,9.0,2.0,0.4812286688872323,0.5107252298263535,7.0,1.588,13.02,High
3.33,67.0,7.39,4.85,7.0,10.0,9.0,3.0,0.30515463911233925,1.2632478632478632,8.5,0.9990000000000001,6.33,High
4.97,19.0,7.22,9.43,7.0,8.0,9.0,3.0,0.39766702010629196,0.6922339405560882,7.5,1.491,13.18,High
4.78,11.0,6.98,6.5,7.0,7.0,7.0,2.0,0.509230769152426,0.9306666666666668,7.0,1.1950000000000003,9.81,High
8.8,30.0,2.4,8.57,9.0,8.0,7.0,1.0000000000000004,0.047841306878898315,0.2507836990595611,8.5,1.1,8.98,High
5.08,0.0,4.2,6.78,5.0,9.0,10.0,2.0,0.3643067846070344,0.5398457583547558,7.0,0.9236363636363634,9.25,High
5.7,23.0,4.92,8.02,9.0,8.0,9.0,2.0,0.4339152119159707,0.5454545454545455,8.5,1.1400000000000001,11.5,High
6.79,0.0,6.73,5.79,8.0,9.0,9.0,3.0,0.4576856648605033,0.9911634756995582,8.5,2.037,8.44,High
6.77,52.0,5.39,8.07,10.0,7.0,9.0,1.0000000000000004,0.2069392812630806,0.5942668136714443,8.5,0.6769999999999996,9.74,High
6.26,31.0,6.89,10.04,8.0,10.0,7.0,3.0,0.20816733065655701,0.6240942028985508,9.0,2.3475,12.129999999999999,High
6.05,16.0,3.61,9.18,10.0,5.0,8.0,3.0,0.21350762524907324,0.35461689587426326,7.5,2.0166666666666666,11.14,High
4.62,43.0,6.32,7.52,10.0,9.0,8.0,1.0000000000000004,0.39893617015971594,0.7417840375586855,9.5,0.5133333333333336,10.52,High
6.23,43.0,2.3199999999999994,8.95,5.0,8.0,9.0,5.0,0.15865921785936765,0.23316582914572864,6.5,3.115,10.37,High
5.46,65.0,6.1,9.22,8.0,7.0,8.0,2.0,0.3503253795715482,0.5968688845401173,7.5,1.2133333333333334,12.450000000000001,High
5.33,49.0,2.78,7.35,6.0,5.0,8.0,2.0,0.288435374110417,0.3329341317365269,5.5,1.184444444444444,9.469999999999999,High
5.85,17.0,7.1,7.19,8.0,7.0,9.0,1.0000000000000004,0.3741307370828747,0.8669108669108667,7.5,0.585,9.88,High
6.62,27.0,5.12,10.37,8.0,10.0,7.0,5.0,0.21215043392361138,0.45030782761653476,9.0,4.1375,12.57,High
6.09,29.0,5.4,6.15,9.0,8.0,7.0,1.0000000000000004,0.6032520324222354,0.7552447552447552,8.5,0.76125,9.86,High
6.2,11.0,4.63,9.22,10.0,10.0,8.0,5.0,0.44793926242430154,0.4530332681017612,10.0,3.4444444444444446,13.350000000000001,High
5.72,15.0,1.85,8.04,8.0,10.0,9.0,4.0,0.27611940295073145,0.20464601769911506,9.0,2.288,10.26,High
3.0100000000000002,55.0,5.45,7.16,9.0,7.0,10.0,3.0,0.43435754183877684,0.6678921568627451,8.0,0.8209090909090908,10.27,High
7.14,4.0,6.32,4.27,8.0,10.0,7.0,3.0,0.9999999997658079,1.1992409867172678,9.0,2.6774999999999998,8.54,High
4.78,55.0,6.14,8.57,9.0,10.0,10.0,3.0,0.09218203032763339,0.6415882967607105,9.5,1.3036363636363637,9.36,High
6.07,18.0,7.26,7.96,10.0,9.0,7.0,4.0,0.3190954773468473,0.8102678571428571,9.5,3.035,10.5,High
24.0,8.000000000000004,8.65,7.84,9.0,10.0,7.0,1.0000000000000004,0.3635204081168979,0.9785067873303168,9.5,3.0,10.69,High
5.37,30.0,5.37,8.8,10.0,9.0,10.0,4.0,0.44772727267639456,0.5479591836734694,9.5,1.952727272727273,12.74,High
6.89,7.0,3.93,6.74,6.0,9.0,8.0,3.0,0.5118694361258354,0.5077519379844961,7.5,2.2966666666666664,10.190000000000001,High
6.47,37.0,5.65,8.34,7.0,9.0,7.0,6.0,0.19424460429325607,0.6049250535331906,8.0,4.8525,9.96,High
6.19,17.0,6.01,8.98,8.0,9.0,6.0,4.0,0.31180400887396387,0.6022044088176353,8.5,3.5371428571428574,11.780000000000001,High
6.2,12.000000000000002,5.83,8.69,6.0,7.0,9.0,3.0,0.19102416568572794,0.6016511867905057,6.5,1.8600000000000003,10.35,High
5.96,13.0,2.38,6.26,8.0,8.0,7.0,4.0,0.5127795526337413,0.3278236914600551,8.0,2.98,9.469999999999999,High
5.38,0.0,7.16,8.55,10.0,6.0,9.0,4.0,0.34269005843945144,0.7497382198952879,8.0,2.152,11.48,High
7.77,30.0,5.78,9.38,9.0,10.0,5.0,2.0,0.19509594880649295,0.5568400770712909,9.5,2.59,11.21,High
4.32,26.0,4.28,8.09,8.0,7.0,8.0,3.0,0.4054388132996985,0.47084708470847086,7.5,1.4400000000000004,11.37,High
6.14,36.0,3.09,6.2,8.0,6.0,7.0,1.0000000000000004,0.32258064510926115,0.42916666666666664,7.0,0.7675000000000001,8.2,High
7.16,46.0,5.7,6.95,10.0,9.0,8.0,2.0,0.2762589927660059,0.7169811320754716,9.5,1.5911111111111111,8.870000000000001,High
4.76,46.0,4.15,8.52,8.0,9.0,6.0,5.0,0.17723004692755517,0.4359243697478992,8.5,3.3999999999999995,10.03,High
6.32,15.0,6.14,5.66,10.0,10.0,8.0,3.0,0.4858657242957834,0.9219219219219219,10.0,2.106666666666667,8.41,High
5.12,15.0,7.59,6.74,7.0,7.0,10.0,2.0,0.2863501483254673,0.9806201550387597,7.0,0.9309090909090902,8.67,High
6.63,15.0,5.01,7.0,7.0,9.0,8.0,4.0,0.3842857142308163,0.62625,8.0,2.9466666666666668,9.69,High
5.28,1.0,3.91,7.07,8.0,8.0,10.0,2.0,0.4285714285108102,0.48451053283767037,8.0,0.96,10.1,High
5.81,32.0,3.1,7.36,8.0,7.0,9.0,4.0,0.3396739129973269,0.37081339712918665,7.5,2.324,9.86,High
4.6,20.0,3.94,7.67,6.0,8.0,10.0,5.0,0.5084745762048924,0.4544405997693195,7.0,2.090909090909091,11.57,High
4.7,39.0,7.88,2.62,8.0,10.0,7.0,4.0,0.9999999996183205,2.1767955801104972,9.0,2.35,5.24,High
5.36,13.0,5.2,9.65,7.0,9.0,10.0,2.0,0.4020725388184381,0.48826291079812206,8.0,0.9745454545454546,13.530000000000001,High
5.47,18.0,5.11,6.75,8.0,10.0,6.0,3.0,0.2118518518204664,0.6593548387096775,9.0,2.3442857142857143,8.18,High
5.88,40.0,2.9,7.83,8.0,9.0,8.0,3.0,0.40613026814736525,0.32842582106455265,8.5,1.96,11.01,High
6.83,22.0,4.95,6.79,9.0,7.0,7.0,3.0,0.2812960235226368,0.6354300385109114,8.0,2.5612500000000002,8.7,High
6.89,12.000000000000002,5.91,6.29,9.0,10.0,8.0,5.0,0.4626391096243817,0.8106995884773662,9.5,3.8277777777777775,9.2,High
7.21,14.0,3.89,7.32,10.0,9.0,9.0,1.0000000000000004,0.3620218578740407,0.4675480769230769,9.5,0.7210000000000001,9.97,High
5.53,16.0,8.27,7.23,8.0,9.0,5.0,1.0000000000000004,0.5698478560760929,1.0048602673147022,8.5,0.9216666666666673,11.350000000000001,High
5.42,0.0,7.66,6.73,9.0,9.0,7.0,3.0,0.31797919757533744,0.9909443725743855,9.0,2.0324999999999998,8.870000000000001,High
4.15,22.0,5.43,8.49,10.0,9.0,6.0,5.0,0.27444051822444754,0.5721812434141201,9.5,2.9642857142857144,10.82,High
6.38,35.0,6.11,9.85,6.0,9.0,9.0,3.0,0.5604060913136644,0.5631336405529954,7.5,1.9140000000000001,15.37,High
4.86,0.0,6.06,6.35,9.0,6.0,9.0,2.0,0.31968503931973463,0.8244897959183674,7.5,0.972,8.379999999999999,High
5.84,16.0,6.65,9.37,10.0,8.0,8.0,5.0,0.38740661682098115,0.6412729026036645,9.0,3.2444444444444445,13.0,High
3.44,50.0,4.19,7.95,10.0,10.0,10.0,2.0,0.2691823899032475,0.46815642458100565,10.0,0.625454545454545,10.09,High
5.71,44.0,6.12,10.56,5.0,7.0,9.0,5.0,0.40151515147712924,0.5294117647058824,6.0,2.855,14.8,High
6.26,26.0,7.52,7.43,6.0,7.0,9.0,1.0000000000000004,0.5195154777228108,0.8920521945432978,6.5,0.6260000000000003,11.29,High
5.53,0.0,4.81,7.14,10.0,7.0,9.0,2.0,0.570028011124646,0.5909090909090908,8.5,1.1059999999999994,11.21,High
6.79,24.0,3.74,8.74,10.0,8.0,8.0,3.0,0.13157894735336623,0.38398357289527724,9.0,2.2633333333333336,9.89,High
4.37,27.0,6.55,4.66,7.0,7.0,9.0,2.0,0.6781115878373151,1.157243816254417,7.0,0.8740000000000001,7.82,High
5.49,6.0,2.96,5.6,6.0,7.0,7.0,4.0,0.46607142848820154,0.4484848484848485,6.5,2.745,8.209999999999999,High
5.8,48.0,5.92,7.7,10.0,9.0,7.0,5.0,0.6285714284897959,0.6804597701149426,9.5,3.625,12.54,High
5.14,6.0,8.1,10.68,6.0,8.0,8.0,3.0,0.21067415728364475,0.6934931506849314,7.0,1.713333333333333,12.93,High
5.46,0.0,3.5,9.37,8.0,9.0,8.0,3.0,0.32550693699834504,0.3375120540019287,8.5,1.8199999999999994,12.419999999999998,High
4.7,24.0,1.58,7.93,6.0,7.0,8.0,2.0,0.43505674647729425,0.17693169092945127,6.5,1.0444444444444438,11.379999999999999,High
5.54,41.0,1.9699999999999998,6.02,10.0,5.0,8.0,1.0000000000000004,0.25913621258153885,0.28062678062678065,7.5,0.6155555555555559,7.58,High
8.33,22.0,4.96,6.09,9.0,8.0,7.0,4.0,0.6683087026817227,0.6995768688293371,8.5,4.165,10.16,High
4.96,32.0,1.96,8.74,4.0,4.0,10.0,1.0000000000000004,0.11556064071904337,0.20123203285420943,4.0,0.45090909090909115,9.75,High
7.33,18.0,3.28,8.38,5.0,7.0,8.0,1.0000000000000004,0.394988066778641,0.3496801705756929,6.0,0.8144444444444443,11.690000000000001,High
7.38,30.0,6.34,9.49,6.0,8.0,7.0,3.0,0.263435194914285,0.6043851286939943,7.0,2.7675,11.99,High
6.67,10.0,3.01,6.41,9.0,9.0,6.0,3.0,5.551115123125783e-17,0.4062078272604588,9.0,2.858571428571428,6.41,High
4.32,41.0,4.97,7.36,9.0,9.0,9.0,3.0,0.2690217390938829,0.5944976076555024,9.0,1.2960000000000003,9.34,High
6.44,10.0,3.54,10.73,9.0,10.0,7.0,4.0,0.26561043799947714,0.30179028132992325,9.5,3.22,13.58,High
6.3,19.0,4.86,9.58,10.0,9.0,6.0,3.0,0.3173277661464167,0.45935727788279773,9.5,2.6999999999999997,12.620000000000001,High
3.69,23.0,8.32,4.03,9.0,9.0,8.0,5.0,0.999999999751861,1.654075546719682,9.0,2.05,8.06,High
6.42,64.0,6.96,8.69,10.0,10.0,9.0,2.0,0.31990794012429136,0.7182662538699691,10.0,1.2839999999999998,11.469999999999999,High
4.46,36.0,7.07,8.16,9.0,7.0,9.0,5.0,0.3272058823128424,0.7718340611353712,8.0,2.23,10.83,High
5.81,32.0,3.1,7.36,8.0,7.0,9.0,4.0,0.3396739129973269,0.37081339712918665,7.5,2.324,9.86,High
5.66,19.0,6.65,8.29,9.0,10.0,7.0,3.0,0.3449939685952963,0.7158234660925727,9.5,2.1225,11.149999999999999,High
4.36,23.0,6.72,7.07,9.0,10.0,9.0,3.0,0.5530410183093294,0.83271375464684,9.5,1.3080000000000003,10.98,High
4.04,20.0,4.68,10.5,6.0,9.0,9.0,3.0,0.24285714283401358,0.4069565217391304,7.5,1.2120000000000002,13.05,High
5.96,17.0,7.67,5.61,10.0,10.0,7.0,5.0,0.3636363635715443,1.1603630862329803,10.0,3.725,7.65,High
6.07,16.0,4.76,8.99,10.0,8.0,8.0,3.0,0.15684093435407775,0.47647647647647645,9.0,2.0233333333333334,10.4,High
5.51,49.0,5.03,9.85,9.0,6.0,10.0,4.0,0.4710659897998918,0.463594470046083,7.5,2.0036363636363634,14.489999999999998,High
4.15,42.0,2.3500000000000005,8.67,7.0,8.0,6.0,3.0,0.24798154553079796,0.24301964839710444,7.5,1.778571428571429,10.82,High
4.87,32.0,6.79,9.12,5.0,6.0,10.0,3.0,0.3585526315396324,0.6709486166007905,5.5,1.3281818181818186,12.389999999999999,High
5.73,9.0,6.73,9.62,10.0,10.0,9.0,5.0,0.32016632013303886,0.6337099811676083,10.0,2.865,12.7,High
6.56,20.0,6.51,6.52,9.0,10.0,7.0,3.0,0.17791411040216043,0.8656914893617021,9.5,2.46,7.68,High
6.21,31.0,8.08,10.9,8.0,10.0,8.0,2.0,0.17889908255239456,0.6789915966386555,9.0,1.38,12.85,High
6.85,30.0,4.07,10.43,9.0,7.0,7.0,3.0,0.3211888782050634,0.3560804899387577,8.0,2.5687499999999996,13.78,High
6.16,24.0,6.84,8.49,7.0,9.0,10.0,5.0,0.28975265014254975,0.7207586933614331,8.0,2.8000000000000003,10.95,High
6.32,15.0,6.14,5.66,10.0,10.0,8.0,3.0,0.4858657242957834,0.9219219219219219,10.0,2.106666666666667,8.41,High
6.6,0.0,3.59,8.94,10.0,9.0,7.0,3.0,0.4765100670607931,0.3611670020120724,9.5,2.4749999999999996,13.2,High
5.71,44.0,6.12,10.56,5.0,7.0,9.0,5.0,0.40151515147712924,0.5294117647058824,6.0,2.855,14.8,High
5.36,0.0,5.5,8.9,7.0,7.0,7.0,4.0,0.37078651681227115,0.5555555555555556,7.0,2.68,12.2,High
5.02,45.0,7.88,9.35,10.0,8.0,10.0,1.0000000000000004,0.3614973261645457,0.7613526570048309,9.0,0.4563636363636361,12.73,High
6.44,29.0,6.95,9.64,10.0,7.0,9.0,4.0,0.23755186719527469,0.6531954887218044,8.5,2.576,11.93,High
5.77,28.0,5.48,8.17,10.0,10.0,8.0,3.0,0.7747858016187533,0.5976008724100328,10.0,1.923333333333333,14.5,High
5.74,40.0,4.92,8.54,7.0,10.0,8.0,4.0,0.4145199062746464,0.5157232704402516,8.5,2.551111111111111,12.079999999999998,High
6.49,43.0,5.06,6.86,7.0,8.0,7.0,4.0,0.29737609325111136,0.643765903307888,7.5,3.245,8.9,High
6.29,18.0,2.38,5.43,9.0,10.0,8.0,3.0,0.6353591159050904,0.3701399688958009,9.5,2.0966666666666667,8.879999999999999,High
4.88,58.0,3.44,5.36,7.0,7.0,8.0,4.0,0.8022388058204778,0.5408805031446541,7.0,2.1688888888888886,9.66,High
6.81,36.0,7.47,6.52,9.0,10.0,6.0,4.0,0.48466257661278184,0.9933510638297872,9.5,3.891428571428571,9.68,High
5.22,0.0,5.03,8.75,10.0,9.0,9.0,3.0,0.3211428571061551,0.515897435897436,9.5,1.5659999999999998,11.56,High
5.52,14.0,6.56,7.31,8.0,10.0,9.0,1.0000000000000004,5.551115123125783e-17,0.789410348977136,9.0,0.5519999999999996,7.31,High
5.78,14.0,5.56,7.82,7.0,7.0,10.0,3.0,0.2787723784809754,0.6303854875283446,7.0,1.5763636363636357,10.0,High
4.88,29.0,4.85,6.92,10.0,8.0,9.0,3.0,0.14161849708936147,0.6123737373737373,9.0,1.464,7.9,High
6.38,35.0,6.11,9.85,6.0,9.0,9.0,3.0,0.5604060913136644,0.5631336405529954,7.5,1.9140000000000001,15.37,High
5.19,47.0,6.29,6.21,7.0,10.0,6.0,5.0,0.5394524958873668,0.8723994452149793,8.5,3.7071428571428577,9.56,High
6.18,46.0,6.14,6.09,9.0,10.0,7.0,4.0,0.6666666665571975,0.8660084626234132,9.5,3.09,10.149999999999999,High
7.43,26.0,6.57,8.57,10.0,10.0,8.0,2.0,0.41423570590265624,0.6865203761755486,10.0,1.6511111111111112,12.120000000000001,High
6.11,48.0,2.67,8.24,8.0,8.0,7.0,6.0,0.1808252426965018,0.288961038961039,8.0,4.5825000000000005,9.73,High
5.63,37.0,4.92,9.2,8.0,9.0,7.0,3.0,0.25326086953768906,0.4823529411764706,8.5,2.11125,11.53,High
6.04,8.000000000000004,5.99,6.21,10.0,10.0,8.0,2.0,0.19645732686047385,0.8307905686546464,10.0,1.3422222222222224,7.43,High
5.89,44.0,5.69,7.39,8.0,8.0,7.0,2.0,0.19215155613096735,0.6781883194278904,8.0,1.4724999999999997,8.809999999999999,High
